Column_1,Column_2,Column_3,Column_4,Column_5
524,146,711,157,375
531,780,618,574,102
89,70,740,756,733
407,537,18,784,574
752,463,94,567,768
594,701,867,595,921
32,539,838,582,151
733,565,685,985,194
591,495,674,718,591
982,627,626,592,62
264,813,623,854,968
105,637,179,714,265
165,217,811,789,413
712,857,449,67,973
658,31,71,359,673
165,841,46,729,356
391,316,83,122,186
272,114,823,676,185
622,264,763,971,939
141,673,111,574,814
585,986,875,482,873
675,534,408,651,534
748,606,809,791,753
0,41,604,306,315
759,315,49,119,888
922,242,752,617,981
94,261,696,112,997
254,893,314,610,564
962,335,37,701,912
367,618,518,861,206
686,724,454,714,3
902,295,884,611,9
59,440,243,407,164
602,267,0,905,616
230,357,906,79,313
250,199,192,148,507
200,476,596,728,381
521,318,771,964,376
433,391,716,539,578
27,157,680,492,614
622,632,117,323,472
584,947,62,301,849
635,854,780,953,727
141,237,423,103,418
670,610,470,573,756
749,223,714,444,805
329,908,264,315,172
49,801,782,361,407
292,219,250,432,943
761,525,442,689,929
884,854,281,294,392
350,912,939,874,904
295,153,660,31,529
489,917,540,437,169
421,168,514,416,648
936,5,140,247,583
726,653,705,676,558
525,477,932,462,623
227,525,112,913,201
393,214,932,10,737
220,877,698,588,703
941,57,38,205,130
622,599,367,283,205
830,511,963,209,819
135,185,380,213,590
903,561,800,444,716
996,173,130,145,706
696,830,768,291,463
296,431,826,804,767
850,255,734,185,142
521,550,133,923,231
141,305,177,781,259
753,86,526,369,844
700,92,649,367,439
183,836,574,836,354
592,124,458,181,424
384,305,499,368,406
788,891,294,274,278
734,592,780,259,807
556,43,141,942,820
667,543,791,855,128
937,869,652,634,577
562,679,287,158,53
281,416,317,598,424
261,367,691,500,827
603,413,328,459,239
234,768,393,78,458
688,892,301,235,784
806,664,120,970,211
619,302,331,989,805
317,854,449,197,506
832,718,538,361,396
782,702,485,900,586
391,609,800,195,54
405,51,459,602,673
287,164,937,904,262
741,678,324,712,245
988,485,55,818,561
990,343,458,381,450
798,778,55,563,110
511,554,298,825,768
928,557,829,479,94
65,876,863,796,116
691,638,152,85,188
770,812,967,967,500
517,926,630,370,262
36,259,937,78,690
409,232,411,237,30
61,399,668,271,781
565,8,592,474,124
364,271,264,120,665
987,536,184,10,41
159,790,394,353,730
263,212,562,388,631
305,976,835,236,285
361,289,597,320,63
5,625,816,121,708
905,864,621,536,24
180,31,696,438,8
301,675,246,817,661
350,484,533,294,290
832,423,822,29,788
316,174,721,105,252
407,798,286,811,109
283,712,371,232,83
450,345,677,460,76
302,630,53,898,762
441,832,954,231,884
816,833,823,894,468
875,981,358,327,17
201,334,487,772,577
280,636,558,372,678
96,766,492,349,977
403,907,929,933,434
154,310,190,330,596
545,787,340,516,984
54,413,289,924,374
832,880,208,512,444
650,606,823,587,69
938,674,888,114,188
123,525,717,587,11
890,192,228,795,997
326,389,195,654,520
220,407,747,602,211
731,244,447,822,702
364,62,335,387,920
495,512,382,282,876
850,503,65,731,980
115,287,833,28,674
409,388,966,587,147
349,222,557,101,457
9,238,477,846,593
168,73,929,703,211
805,731,234,39,340
606,485,937,838,746
953,596,210,148,104
819,985,987,717,687
510,359,48,163,520
202,336,1,635,268
429,184,220,993,79
296,445,276,824,601
346,330,895,475,61
213,949,665,194,879
28,686,255,646,550
253,327,940,132,664
412,909,240,371,164
973,984,935,373,701
611,590,592,121,0
340,294,307,90,237
130,798,590,122,127
821,528,447,55,612
908,53,477,59,936
602,611,982,293,12
884,809,411,562,19
113,499,286,954,566
998,952,416,614,654
499,896,365,562,439
591,250,28,865,340
987,650,214,733,81
41,395,345,198,500
283,674,832,989,269
395,206,41,72,918
885,230,867,438,150
382,518,454,907,827
323,709,759,754,10
671,418,742,646,167
421,783,3,794,937
629,963,661,498,417
990,284,308,953,232
987,285,188,904,609
902,891,25,286,693
957,753,19,95,603
56,356,606,318,224
329,925,586,917,979
521,891,499,727,794
668,242,136,554,447
132,999,172,364,627
606,962,692,237,2
860,919,912,426,205
448,151,990,896,115
667,225,443,737,888
287,707,1,869,842
901,267,558,5,727
571,128,992,45,738
532,255,103,507,247
971,252,178,782,160
88,31,529,288,597
65,281,381,30,347
45,234,919,672,752
231,876,988,113,858
937,740,146,341,940
625,23,307,967,577
930,139,837,526,493
628,177,470,377,21
39,648,846,754,337
259,471,185,373,46
264,614,601,819,7
534,992,784,323,44
17,550,658,505,203
20,221,599,379,964
380,209,71,264,409
670,87,221,256,720
303,140,923,451,798
349,946,451,536,417
249,327,155,549,325
47,474,210,723,135
319,518,673,435,493
276,898,511,83,972
479,542,807,11,18
800,603,866,931,911
349,267,473,209,835
897,659,911,404,963
617,956,265,878,249
562,744,576,133,593
103,356,135,768,498
629,390,896,256,988
9,917,478,810,428
432,799,802,508,633
907,670,795,896,634
709,321,400,531,813
690,857,82,650,125
893,626,690,183,597
220,643,907,242,684
505,407,811,461,127
610,686,363,943,351
464,945,31,120,489
697,449,347,965,433
18,466,913,726,645
885,945,191,648,791
290,230,933,526,267
916,198,874,111,17
234,125,607,354,563
631,288,676,591,879
227,147,460,363,221
214,820,112,541,600
351,571,642,624,415
101,896,693,193,187
145,81,254,747,916
770,726,607,71,603
639,327,637,280,288
275,506,105,962,689
345,893,469,876,670
535,592,516,911,107
476,488,763,495,853
816,719,14,269,870
16,1,41,447,917
160,849,222,404,834
454,207,530,236,389
407,773,335,74,855
285,676,325,643,126
419,633,999,293,922
13,468,618,145,234
682,747,485,425,982
940,10,393,162,640
910,923,691,282,894
571,780,25,699,592
764,848,272,88,498
601,327,503,870,126
790,342,602,573,167
239,60,680,875,235
189,601,173,874,108
598,425,27,233,495
774,971,12,90,419
661,727,631,480,531
304,407,357,438,38
303,534,4,260,311
479,878,303,936,367
333,391,895,253,601
206,76,201,266,889
887,128,230,206,901
120,225,161,288,753
539,90,533,443,499
157,208,874,202,27
164,5,482,376,348
728,274,194,26,758
625,30,636,637,493
948,652,544,322,796
961,162,9,351,536
284,219,806,839,618
865,991,84,242,826
883,972,193,633,614
570,63,648,841,591
264,64,265,181,946
565,447,260,721,299
223,833,611,215,744
38,389,635,115,405
937,821,125,870,81
846,314,465,763,530
638,387,282,800,233
943,780,468,570,824
743,686,319,454,268
847,518,102,436,568
677,952,696,34,136
601,855,889,299,325
592,657,152,722,476
938,132,199,830,85
929,979,534,741,392
349,243,309,982,730
821,312,71,15,600
224,404,887,857,201
289,101,264,748,300
529,225,863,125,372
12,672,40,110,290
670,236,856,380,432
528,522,647,984,753
170,606,922,326,789
544,389,944,771,984
745,383,719,425,553
552,522,984,951,810
642,760,39,994,566
510,245,757,45,448
487,708,328,443,727
679,753,100,18,837
355,344,494,882,952
307,530,406,107,893
37,386,726,844,645
166,825,674,621,928
552,600,240,560,383
816,787,848,300,647
56,918,401,717,699
305,6,521,329,643
333,688,881,821,765
926,911,702,748,932
623,71,613,716,846
234,414,299,20,531
295,839,722,148,411
355,290,893,625,198
719,918,16,504,594
576,438,520,395,817
633,223,258,967,836
14,241,799,123,333
111,939,291,566,452
723,973,443,815,359
85,235,63,426,578
801,918,798,494,853
975,220,426,436,495
452,727,828,622,745
879,732,941,599,629
919,440,116,789,79
284,607,538,85,728
752,944,144,952,833
523,761,470,313,650
541,547,780,826,147
168,280,643,524,949
560,104,962,317,660
665,687,317,28,540
766,547,855,784,305
288,978,880,768,429
992,354,161,484,586
767,975,686,912,697
491,272,836,60,93
145,885,627,433,367
163,835,755,968,947
891,479,340,664,871
809,75,331,462,251
711,25,371,721,811
284,203,465,676,833
789,388,378,314,362
360,421,420,516,774
997,108,436,905,23
511,615,335,743,658
751,928,886,839,865
718,435,389,129,795
451,902,549,187,468
872,444,38,862,441
447,326,737,556,708
231,627,477,724,296
71,864,421,524,223
828,776,713,638,968
605,79,963,526,236
80,895,413,809,833
788,315,501,899,27
497,264,991,71,477
460,396,767,46,338
429,557,544,357,950
676,701,902,208,313
770,840,379,19,534
216,516,245,280,497
469,432,268,508,425
414,70,109,54,149
361,121,101,2,270
354,74,940,770,948
598,304,255,168,170
776,993,753,2,829
781,165,764,381,255
18,3,154,705,323
542,714,476,389,2
456,13,827,856,610
716,15,955,333,6
644,586,517,311,727
941,484,977,659,73
17,708,806,190,436
876,771,960,445,763
709,584,232,917,524
35,370,203,575,910
140,170,927,219,849
733,202,720,64,199
689,345,20,456,425
521,120,243,393,716
502,300,611,124,779
364,109,393,239,803
322,433,677,533,285
736,801,0,294,903
671,378,919,720,955
411,915,285,49,554
845,932,499,586,385
14,244,481,430,95
111,608,683,437,579
218,829,417,849,408
347,52,886,953,514
965,834,562,469,479
962,538,379,645,211
509,491,324,176,336
258,601,669,694,372
180,998,653,852,312
700,38,508,636,752
619,837,573,873,412
96,592,473,314,141
823,934,818,304,969
609,342,485,631,380
273,22,608,499,57
662,877,698,903,555
301,158,216,842,790
686,945,932,911,531
810,599,302,807,111
45,775,707,96,406
473,755,412,9,508
808,123,247,571,391
831,46,364,122,854
539,430,310,184,474
143,321,667,546,448
594,991,16,320,693
706,85,594,147,706
631,573,297,184,128
5,310,464,505,348
176,35,802,59,292
258,8,562,891,896
238,532,84,601,335
852,843,870,387,273
933,439,0,868,802
910,241,792,879,812
253,590,989,606,40
903,774,921,115,53
757,204,535,829,637
999,981,915,490,326
556,106,155,999,600
266,841,243,669,903
293,994,156,581,840
813,936,27,384,89
778,388,536,716,937
555,894,171,947,494
655,638,78,818,625
562,309,170,159,48
676,753,396,537,617
328,33,59,953,122
232,36,989,789,913
790,68,327,792,309
664,591,670,718,722
278,926,976,494,800
933,271,213,912,745
320,721,860,962,849
386,127,485,208,668
677,426,236,736,323
900,733,982,523,134
931,571,384,825,91
686,620,615,285,720
115,329,721,54,596
972,611,226,333,636
22,239,877,358,880
315,361,708,474,360
343,987,128,956,930
987,796,329,429,802
137,171,216,882,536
429,130,372,491,216
935,505,684,432,930
126,175,54,948,689
566,504,863,413,379
437,336,363,491,611
91,198,760,688,66
680,14,613,491,722
631,949,424,225,649
55,530,327,810,656
914,556,809,846,441
625,781,986,827,282
699,352,507,50,418
804,264,400,443,842
405,63,983,930,361
751,480,769,529,760
385,548,185,874,103
910,433,942,443,444
437,852,916,465,662
197,958,518,410,409
358,624,121,194,397
550,21,962,827,488
897,230,84,135,55
238,129,153,597,733
818,333,828,125,645
494,551,884,392,623
68,644,971,455,59
708,146,380,467,510
512,402,689,341,119
684,573,230,590,492
261,939,279,504,434
266,631,684,294,35
618,152,428,165,289
370,438,409,47,552
673,758,221,110,248
844,411,988,164,708
603,97,238,182,716
525,582,488,491,944
970,21,993,241,36
23,408,712,508,705
133,984,242,148,204
670,821,582,932,411
615,104,867,473,534
518,660,589,815,860
4,213,216,172,152
454,206,48,958,365
348,403,344,543,745
985,629,220,5,740
224,727,496,375,197
80,552,698,344,88
822,457,862,473,396
13,734,760,103,180
9,894,817,386,249
724,225,612,634,498
496,377,449,773,766
216,415,927,611,835
910,196,31,859,716
397,729,249,916,632
720,971,840,334,798
244,614,552,149,615
917,839,309,475,576
463,520,584,897,50
186,11,915,671,112
507,905,529,474,688
325,895,638,247,61
188,577,950,94,95
431,975,171,216,554
690,127,483,216,248
207,905,936,7,344
910,431,772,937,451
636,383,56,237,534
792,923,235,409,727
825,904,556,829,713
69,496,271,983,219
64,570,960,234,186
545,237,403,440,397
210,912,929,656,487
916,894,966,775,728
85,54,960,554,23
18,510,89,305,609
257,557,325,158,540
508,712,720,66,192
100,653,415,722,802
994,133,348,203,68
918,573,236,467,999
923,332,117,821,380
988,333,781,955,552
53,88,192,577,154
729,371,375,610,719
323,678,698,959,912
514,165,957,868,109
219,89,380,987,898
786,997,348,13,630
235,271,48,122,577
986,386,979,794,857
473,808,287,4,64
200,609,677,334,383
237,230,917,513,106
50,699,515,763,196
367,999,926,587,59
154,171,296,715,543
929,816,171,829,84
113,691,779,6,990
18,183,273,754,852
991,543,808,561,16
937,46,385,385,147
762,184,577,428,757
608,821,100,328,934
459,182,241,88,805
203,197,934,805,437
622,890,113,631,832
83,101,664,920,846
977,895,164,47,762
729,187,703,310,227
380,374,609,161,537
538,226,857,373,219
199,787,242,732,652
481,492,140,187,465
269,635,15,442,607
104,743,405,605,195
889,286,732,677,132
405,222,321,190,641
500,562,210,214,67
100,986,504,757,367
88,520,41,318,371
713,687,767,400,288
332,705,552,824,186
787,723,912,32,818
113,340,344,432,213
934,435,81,264,165
315,642,482,13,174
109,104,744,265,957
593,917,530,807,465
454,43,309,383,774
352,610,88,893,34
625,884,476,985,68
565,564,496,704,991
591,939,884,582,279
603,382,202,961,105
492,352,751,114,494
490,187,623,290,463
116,131,648,770,876
108,398,655,552,100
459,635,958,168,776
500,434,872,411,657
197,484,617,875,356
959,72,368,824,849
252,817,992,545,755
960,903,128,645,423
746,640,686,457,693
998,215,555,220,87
131,96,76,327,666
929,719,311,634,688
101,802,974,376,963
930,12,111,387,981
414,30,28,383,330
245,105,52,437,98
218,759,718,911,83
208,415,684,803,733
76,435,428,863,66
594,922,791,132,50
145,556,27,572,58
302,538,319,814,602
594,275,13,97,147
802,430,911,560,329
948,458,849,984,20
257,568,332,181,579
412,219,530,81,60
563,846,994,641,718
428,880,9,376,342
682,565,552,32,19
603,214,580,308,617
917,595,458,660,128
93,350,737,711,890
868,676,726,550,349
228,523,818,685,352
608,851,991,710,390
620,761,792,921,439
796,869,352,558,900
168,331,675,297,41
142,675,216,738,369
263,755,27,817,467
36,994,585,999,612
631,922,669,65,923
562,532,739,729,247
310,165,377,663,634
550,284,13,244,351
748,179,252,579,251
112,206,300,130,272
780,246,291,81,852
780,807,213,233,639
886,649,758,627,869
195,825,418,254,50
468,646,994,365,836
869,74,929,342,502
440,937,454,88,322
520,712,991,510,911
831,179,349,924,324
294,682,428,106,662
553,855,899,337,248
758,155,331,268,717
251,53,482,393,209
394,489,299,721,706
368,735,56,552,683
338,859,168,633,535
662,729,915,147,960
38,227,897,713,632
418,546,789,389,366
744,730,179,196,18
994,392,121,424,750
44,504,252,188,690
75,149,455,92,521
126,24,26,826,342
348,841,491,944,692
349,730,243,58,284
191,34,323,119,612
673,841,243,51,695
664,800,352,138,287
755,77,896,244,80
981,181,245,544,277
790,616,104,437,98
43,244,523,761,366
906,597,615,411,8
379,797,153,839,590
726,962,607,317,470
827,262,966,358,792
237,31,979,18,327
274,307,953,101,609
444,424,45,876,407
861,339,772,765,406
398,878,599,322,741
579,817,869,331,284
811,295,986,573,639
655,445,25,82,654
378,544,619,5,968
812,490,794,610,251
929,736,138,825,656
570,653,706,744,102
165,590,979,744,262
842,243,955,843,9
746,334,314,267,181
996,324,833,183,475
243,72,457,529,619
274,321,237,821,76
953,643,694,801,204
328,644,656,454,559
497,431,262,837,860
861,696,542,281,54
547,631,569,145,570
845,342,714,433,473
366,496,303,131,915
135,735,597,186,488
17,835,502,173,514
600,766,325,295,478
516,761,247,792,942
529,219,517,595,980
260,121,905,675,258
668,47,79,65,861
126,487,288,380,495
841,750,95,996,320
74,858,294,251,215
580,170,814,59,851
594,992,764,471,295
325,56,26,544,486
446,407,970,58,42
573,448,552,111,260
95,948,793,291,597
849,540,809,139,216
288,446,982,393,853
345,437,917,841,405
249,816,560,659,866
644,177,899,585,207
106,559,982,742,907
771,416,556,33,929
140,739,488,307,671
74,762,965,929,206
340,953,41,350,670
923,574,18,643,705
614,705,912,581,165
791,633,391,800,286
585,547,526,923,640
695,421,119,116,514
689,97,304,371,330
382,50,528,890,197
842,461,32,580,201
159,974,626,343,135
620,601,364,593,4
952,790,465,731,149
535,965,288,185,613
313,733,50,807,345
236,94,246,197,96
309,637,963,975,624
32,56,917,829,913
328,874,527,815,136
300,435,817,155,217
213,960,717,338,661
723,519,615,789,968
857,261,336,436,642
966,737,821,357,178
876,933,444,36,203
304,624,692,80,882
788,529,123,624,209
550,132,965,856,193
657,32,431,713,157
78,326,752,944,974
560,418,204,764,753
95,684,525,163,916
31,156,569,78,289
829,954,357,45,182
749,101,772,469,233
152,609,166,773,120
403,418,713,500,401
54,373,894,191,623
602,726,731,945,577
428,967,909,42,754
639,502,284,524,907
115,844,774,579,310
6,906,437,252,261
1,186,165,8,549
791,966,509,87,633
819,133,712,657,109
316,188,547,111,835
787,457,643,251,202
724,388,480,884,927
822,844,989,215,135
638,837,827,493,989
891,715,8,601,357
414,537,250,30,277
870,884,640,997,597
668,185,293,390,681
426,146,724,690,90
915,250,340,475,436
104,661,747,57,127
489,957,872,332,981
136,450,652,964,202
60,7,117,110,268
848,28,845,785,351
802,956,506,411,323
440,105,603,5,918
202,864,382,530,178
67,197,403,268,334
314,181,390,143,755
620,920,732,973,117
977,649,523,57,615
716,56,57,686,928
898,68,119,519,145
147,563,619,935,214
809,788,931,821,454
273,104,41,456,460
293,53,224,395,848
66,867,196,870,761
195,757,85,274,84
260,124,834,728,759
111,947,900,735,118
599,704,24,280,950
946,413,744,796,145
912,614,705,594,749
259,441,232,880,929
752,55,882,302,296
661,212,942,514,221
98,642,903,705,474
898,216,333,447,604
661,455,632,488,33
694,542,112,146,927
285,569,577,8,745
755,935,28,381,494
955,198,633,843,722
629,295,667,135,526
635,696,115,0,709
529,936,76,295,323
429,231,480,739,612
951,578,383,727,617
537,885,683,513,950
458,895,738,850,39
533,364,912,904,904
614,486,831,797,104
209,83,606,58,88
797,565,429,438,315
346,141,832,815,405
585,590,810,19,190
318,468,317,614,931
543,987,31,455,415
319,177,225,233,244
778,755,311,640,103
849,253,441,522,880
203,735,81,136,636
738,807,338,55,90
969,828,817,49,79
956,926,564,649,730
808,679,54,209,999
333,343,377,850,947
903,468,308,672,531
621,569,506,505,452
476,313,490,329,382
105,297,63,741,889
873,426,748,438,641
856,204,609,684,588
845,374,606,400,174
868,273,590,123,35
511,556,281,893,242
551,639,637,796,423
396,649,466,39,451
68,754,0,262,630
835,434,945,959,313
165,130,414,738,721
869,152,926,979,998
671,150,748,981,623
749,445,389,977,823
766,333,3,265,177
201,320,615,697,642
211,374,420,715,109
638,661,650,156,238
702,284,324,761,177
663,555,146,891,124
992,312,574,325,438
983,764,2,767,997
618,491,318,941,276
237,178,760,859,52
328,828,78,668,349
476,298,871,978,551
236,521,601,553,102
529,482,516,510,487
82,379,344,949,733
140,602,80,858,601
688,678,556,497,22
260,356,417,598,976
